"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.085058200E1;-1.017093927E-2;5.223879075E-1;6.363349378E-2;5.263475994E-1
1.086059200E1;1.928587139E-2;5.081674790E-1;1.971681118E-3;5.085371364E-1
1.087060200E1;2.293862700E-3;4.890067381E-1;2.568623364E-2;4.896862611E-1
1.088064200E1;3.409803808E-2;4.795751792E-1;-2.129614413E-2;4.812572643E-1
1.089065200E1;4.734782875E-3;4.674509776E-1;2.112774432E-2;4.679521516E-1
1.090066200E1;-2.467349589E-2;4.719428086E-1;7.098461330E-2;4.778887018E-1
1.091070200E1;-2.090438068E-2;4.840670103E-1;-2.440218508E-2;4.851322811E-1
1.092071200E1;3.181236148E-2;5.466363108E-1;-5.951471508E-2;5.507860601E-1
1.093072100E1;1.657071680E-2;5.752274412E-1;6.256520748E-5;5.754660734E-1
1.094073100E1;1.813016921E-2;6.133974802E-1;2.667850614E-2;6.142449955E-1
1.095077100E1;2.285384238E-3;7.017161644E-1;1.006317508E-1;7.088988275E-1
1.096078100E1;-2.170340270E-2;6.632461631E-1;1.195591879E-1;6.742854811E-1
1.097079100E1;-1.913589031E-2;5.988800132E-1;-3.561422110E-2;6.002431385E-1
1.098083100E1;-2.883466691E-2;6.060644871E-1;-2.369525671E-2;6.072125375E-1
1.099084100E1;-7.798139155E-3;6.252234739E-1;-6.760550737E-3;6.253086505E-1
1.100085100E1;-4.325536251E-2;6.154931223E-1;-2.618967891E-2;6.175667651E-1
1.101089100E1;-5.011823952E-2;6.966244090E-1;8.343625903E-2;7.033910821E-1
1.102090100E1;-3.787767828E-2;6.871951890E-1;5.963458300E-2;6.908170740E-1
1.103091100E1;-1.155585229E-2;6.038191563E-1;-6.909713209E-2;6.078696611E-1
1.104095100E1;-3.294321299E-3;5.702888829E-1;4.082818329E-2;5.717579934E-1
1.105096304E1;-3.056164205E-2;5.128089988E-1;-4.085040271E-2;5.153405075E-1
1.106097204E1;1.706626832E-2;4.842196226E-1;-1.976943612E-3;4.845243118E-1
1.107098204E1;3.216202497E-2;4.366174400E-1;-3.760110497E-2;4.394121389E-1
1.108102204E1;5.874434441E-2;3.363259971E-1;-2.765849948E-2;3.425362272E-1
1.109103204E1;4.993522167E-3;2.903715599E-1;8.389701962E-2;3.022900725E-1
1.110104204E1;6.177875698E-3;3.524923790E-1;1.411126095E-1;3.797391367E-1
1.111108204E1;-3.726430535E-3;3.502452940E-1;-2.157681048E-2;3.509290683E-1
1.112109204E1;-3.224300891E-2;3.285392600E-1;-2.687380314E-2;3.312096893E-1
1.113110204E1;3.219476938E-3;3.382690269E-1;-2.599672079E-3;3.382943361E-1
1.114114204E1;-6.694477201E-3;2.807891428E-1;4.531650603E-2;2.845012205E-1
1.115115204E1;-1.831143290E-2;2.520483238E-1;2.139320791E-2;2.536165125E-1
1.116116204E1;-3.248537600E-2;2.304937327E-1;1.651955366E-2;2.333571428E-1
1.117117104E1;-4.583866239E-2;2.137280113E-1;-4.567552507E-2;2.233094251E-1
1.118121204E1;-2.651390702E-2;2.255516660E-1;9.823146880E-2;2.474388061E-1
1.119122104E1;2.720066249E-2;2.307907712E-1;2.490212202E-2;2.337185740E-1
1.120123104E1;4.210784644E-2;2.045952451E-1;-2.242524147E-2;2.100837369E-1
1.121127204E1;2.760616690E-2;2.307896018E-1;-2.271877170E-2;2.335424658E-1
1.122128104E1;9.169311225E-3;2.712078953E-1;8.209373832E-2;2.835086958E-1
1.123129104E1;2.363444567E-3;2.807879734E-1;4.387107432E-2;2.842044036E-1
1.124133104E1;-1.909846812E-2;2.951563364E-1;3.143697023E-2;2.974395695E-1
1.125134104E1;-4.873361886E-3;3.310827988E-1;2.193349063E-2;3.318443119E-1
1.126135104E1;-3.308325380E-2;3.021922910E-1;-2.365783453E-3;3.040070383E-1
1.127139104E1;-4.544426769E-2;3.212021738E-1;1.643535376E-2;3.248170851E-1
1.128140104E1;-2.672820747E-2;3.596704209E-1;3.346595407E-2;3.622115112E-1
1.129141104E1;-9.250295162E-4;2.929092515E-1;-7.109804928E-2;3.014160213E-1
1.130142004E1;-3.698100775E-2;2.972502244E-1;9.795664966E-2;3.151520205E-1
1.131146104E1;7.351996601E-3;3.192550510E-1;5.174785852E-3;3.193816179E-1
1.132147004E1;1.352607161E-2;2.930589402E-1;-7.362463117E-2;3.024683179E-1
1.133148004E1;1.515101284E-2;3.048837644E-1;-3.307126701E-2;3.070462045E-1
1.134152104E1;2.268018007E-2;3.262904209E-1;1.079431093E-1;3.444293021E-1
1.135153004E1;2.672119081E-2;2.547392124E-1;2.431038380E-2;2.572879382E-1
1.136154004E1;3.599048942E-2;2.212089390E-1;5.532810867E-2;2.308460734E-1
1.137158004E1;3.452517718E-2;2.451579648E-1;-1.862630546E-2;2.482767706E-1
1.138159004E1;-4.405292273E-3;1.516042686E-1;6.690150261E-2;1.657681269E-1
1.139160004E1;9.635626674E-3;1.349882358E-1;1.029788232E-1;1.700567762E-1
1.140161004E1;1.424849510E-2;1.207678074E-1;-5.709572196E-2;1.343421169E-1
1.141165004E1;-6.440415680E-3;8.963196874E-2;-9.808528841E-2;1.330266611E-1
1.142166004E1;-1.187423319E-2;7.975192845E-2;1.145604032E-1;1.400908758E-1
1.143166904E1;-2.049682975E-2;7.735807836E-2;5.477671623E-2;9.697876550E-2
1.144171004E1;-3.861501217E-2;3.185153782E-2;-1.007241368E-2;5.105970176E-2
1.145172004E1;-2.210013628E-2;4.876577854E-2;-5.014572144E-3;5.377418632E-2
1.146172904E1;2.058921576E-2;4.412425876E-2;2.188846707E-2;5.338511972E-2
1.147177004E1;-2.994417608E-2;5.340379000E-2;3.064642668E-2;6.846767073E-2
1.148177904E1;-8.355671167E-4;8.244106293E-2;-1.905490637E-2;8.461865330E-2
1.149178904E1;-1.776004046E-2;1.348321152E-1;-2.411391735E-2;1.381180630E-1
1.150182904E1;2.957287788E-2;1.399232858E-1;9.921555519E-3;1.433580074E-1
1.151183904E1;2.377711773E-2;1.541442990E-1;7.669441938E-2;1.738040570E-1
1.152184904E1;6.377558112E-3;1.948608005E-1;-5.236707866E-2;2.018754957E-1
1.153185904E1;-1.093838632E-2;1.827360141E-1;-9.643228054E-3;1.833169141E-1
1.154189904E1;-7.585592866E-3;2.185122031E-1;8.614819765E-2;2.350034810E-1
1.155190904E1;3.244912326E-3;2.306358200E-1;-1.156345367E-2;2.309483154E-1
1.156191804E1;-1.503845394E-2;1.587846494E-1;-3.788060188E-2;1.639318760E-1
1.157195904E1;2.018458843E-2;1.421697861E-1;2.237261653E-2;1.453279039E-1
1.158196904E1;3.122705519E-3;1.637255466E-1;2.935770035E-2;1.663661037E-1
1.159197804E1;-1.398390859E-2;1.779471445E-1;6.268741429E-2;1.891836353E-1
1.160201904E1;-1.315535814E-2;1.851316184E-1;7.593778968E-3;1.857537215E-1
1.161202804E1;-1.486069858E-2;1.611831772E-1;-2.343330145E-2;1.635542008E-1
1.162203804E1;-6.782097727E-2;9.861329198E-2;2.345727503E-2;1.219611006E-1
1.163204804E1;-3.266634732E-2;1.083430588E-1;6.687109709E-2;1.314422012E-1
1.164208804E1;-1.910694659E-2;5.116138279E-2;-2.116633594E-2;5.857112151E-2
1.165209804E1;-1.380878448E-2;3.409511447E-3;-3.565515161E-2;3.838746063E-2
1.166210804E1;2.054273039E-2;7.047005832E-2;3.642113686E-2;8.194224858E-2
1.167214804E1;4.453122497E-2;4.187892795E-2;3.178137124E-2;6.889796920E-2
1.168215804E1;1.927710056E-2;2.511379123E-2;-1.637629688E-2;3.564396464E-2
1.169216804E1;-5.130639374E-3;4.397457004E-2;7.148805857E-3;4.484631195E-2
1.170220804E1;-3.163548321E-2;6.059060276E-2;1.392689824E-2;6.975660137E-2
1.171221804E1;5.837450802E-2;1.328838229E-2;8.218203127E-2;1.016762045E-1
1.172222704E1;1.828161210E-1;1.867717624E-2;9.123936832E-2;2.051711318E-1
1.173226804E1;3.666993588E-2;8.723519504E-2;7.480986178E-2;1.206282673E-1
1.174227704E1;-4.983961970E-2;5.086200535E-2;1.260688931E-1;1.447905283E-1
1.175228704E1;-3.578057438E-2;9.891091526E-2;-3.856472611E-2;1.120306064E-1
1.176229704E1;-7.283759594E-2;1.490572214E-1;-1.490630686E-1;2.230317669E-1
1.177233704E1;-2.939483017E-2;8.454079807E-2;2.867649972E-2;9.398693641E-2
1.178234704E1;-3.103731304E-2;9.636796117E-2;1.387930191E-1;1.717952295E-1
1.179235704E1;-6.164544046E-2;1.586396384E-1;-9.120194614E-2;1.930919216E-1
1.180239704E1;-4.296855658E-2;7.017360449E-2;-1.700662673E-2;8.402295504E-2
1.181240704E1;5.801899731E-2;-8.112426996E-3;-1.797024786E-2;6.127760871E-2
1.182241704E1;-9.074001610E-3;-4.209059715E-2;1.924961865E-2;4.716464451E-2
1.183245704E1;-6.568908244E-2;-8.859116435E-3;-4.123690367E-2;7.806421536E-2
1.184246704E1;2.058921576E-2;2.032842994E-2;-5.171745300E-2;5.926091304E-2
1.185247604E1;8.718783259E-3;-1.095651269E-2;1.345303988E-1;1.352571276E-1
1.186251704E1;-9.347358942E-3;3.200181127E-2;4.570476115E-2;5.657220373E-2
1.187252604E1;-6.561453044E-3;1.538636327E-2;2.668318391E-2;3.149262047E-2
1.188253604E1;-1.717268765E-2;-3.730640531E-2;-4.733788848E-2;6.267012656E-2
1.189254604E1;-4.862836897E-3;1.538343966E-2;-7.794806242E-2;7.960023765E-2
1.190258604E1;-4.968408376E-2;7.241308808E-2;2.658436596E-2;9.175452043E-2
1.191259604E1;-6.116567641E-2;5.564736664E-2;1.466247797E-2;8.398129343E-2
1.192260604E1;-1.575239897E-3;8.708199799E-2;2.039625764E-2;8.945257448E-2
1.193264604E1;1.101030707E-2;1.252532065E-1;1.281072325E-1;1.795022440E-1
1.194265604E1;-1.478176117E-3;1.062421542E-1;5.978193283E-3;1.064204827E-1
1.195266604E1;-3.866237462E-2;1.420183432E-1;-8.072198153E-2;1.678690779E-1
1.196270604E1;-8.721122146E-3;1.515984213E-1;1.059047699E-2;1.522179277E-1
1.197271604E1;-9.001788497E-4;7.989635468E-2;-5.901010036E-3;8.011903477E-2
1.198272504E1;4.607225865E-2;1.041459274E-1;4.252679944E-2;1.215629709E-1
1.199273504E1;1.222828209E-2;1.206116867E-1;7.779661953E-2;1.440452147E-1
1.200277504E1;2.388587594E-4;8.962553680E-2;-7.046011806E-2;1.140062373E-1
1.201278504E1;-2.319970518E-2;9.411561370E-2;6.999117136E-2;1.195606086E-1
1.202279504E1;-3.458920419E-2;9.890623748E-2;3.370335102E-2;1.100671283E-1
1.203283504E1;-6.655125439E-2;8.438701630E-2;-6.238511324E-2;1.242664087E-1
1.204284504E1;-1.701890588E-2;9.666090667E-2;-2.123591781E-2;1.004188142E-1
1.205285500E1;-4.108867675E-2;8.932557464E-2;-2.569266558E-3;9.835618319E-2
1.206289500E1;-7.720663548E-3;-6.324348450E-3;4.324249864E-2;4.437927126E-2
1.207290500E1;2.312895387E-2;4.172573090E-2;4.586555958E-2;6.617880840E-2
1.208291500E1;1.492881864E-2;1.552669644E-2;-3.540372133E-2;4.144118016E-2
1.209295500E1;1.263086289E-2;-6.111392856E-2;2.654635906E-4;6.240610092E-2
1.210296500E1;-2.932378650E-3;-3.252221346E-2;6.450063586E-2;7.229540262E-2
1.211297400E1;-1.657159388E-2;-1.111731112E-2;4.638596177E-3;2.048728642E-2
1.212298400E1;-5.952173173E-3;-8.745914340E-2;-3.096743882E-2;9.297049208E-2
1.213302400E1;2.614465535E-2;-4.434820712E-2;5.301319599E-2;7.389658603E-2
1.214303400E1;2.774211466E-3;1.006890535E-3;-1.418651462E-2;1.449024757E-2
1.215304400E1;-3.629688352E-2;-2.309357822E-2;4.005576611E-2;5.878130236E-2
1.216308400E1;-1.931247622E-2;3.199187100E-2;1.139037609E-2;3.906651015E-2
1.217309400E1;-3.077038765E-2;4.636374235E-2;-3.166910470E-2;6.402613180E-2
1.218310400E1;-1.158450365E-2;5.354938567E-2;-2.908171177E-2;6.202808549E-2
1.219314400E1;1.644909471E-2;9.920386076E-2;-2.970385551E-4;1.005587736E-1
1.220315400E1;1.349011123E-2;1.469545627E-1;2.362859845E-2;1.494521236E-1
1.221316400E1;-3.669946432E-2;1.562364328E-1;2.043952703E-2;1.617851905E-1
1.222320400E1;2.799208313E-2;1.590805185E-1;1.650727451E-2;1.623658160E-1
1.223321400E1;-1.171694309E-2;1.301905954E-1;-3.661643386E-2;1.357484479E-1
1.224322300E1;-2.818533361E-2;1.420165890E-1;-5.134264648E-2;1.536202849E-1
1.225323300E1;2.256557465E-2;1.469557321E-1;8.539039850E-2;1.714546952E-1
1.226327300E1;1.442595810E-2;9.681059539E-2;8.515884876E-3;9.824927451E-2
1.227328300E1;-6.365278959E-3;4.876110077E-2;-2.527692854E-2;5.529091102E-2
1.228329300E1;1.001657277E-2;4.172631562E-2;8.128799200E-3;4.367487289E-2
1.229333300E1;-1.567229211E-2;-4.928442657E-2;1.718847513E-2;5.449788179E-2
1.230334300E1;2.945242524E-3;-4.209936798E-2;5.064799726E-2;6.592610154E-2
1.231335300E1;1.837195158E-3;1.012153029E-3;-5.205776095E-2;5.210000207E-2
1.232339300E1;-2.482143044E-4;-8.745329618E-2;-2.832040429E-2;9.192489284E-2
1.233340300E1;-2.234835058E-2;-1.259227127E-1;3.551949620E-2;1.327313563E-1
1.234341300E1;-9.909568727E-3;-9.703337431E-2;-7.504901290E-3;9.782637081E-2
1.235342200E1;-1.241860896E-2;-1.449331802E-1;2.558566153E-2;1.476972398E-1
1.236346300E1;-1.264694273E-2;-7.562730253E-2;1.334568501E-2;7.783020851E-2
1.237347200E1;1.508464694E-2;2.017406344E-2;4.450666666E-2;5.114081331E-2
1.238348200E1;-3.429333508E-2;5.656011701E-3;-1.606756389E-2;3.829085934E-2
1.239352200E1;-2.294242769E-2;4.397690892E-2;1.500863314E-2;5.182260680E-2
1.240353200E1;-6.697400808E-3;9.666675389E-2;3.190182388E-2;1.020149148E-1
1.241354200E1;-6.621971726E-3;9.666733861E-2;3.185446143E-2;1.019957429E-1
1.242358200E1;1.518580377E-2;8.005364478E-2;2.239951372E-2;8.450404069E-2
1.243359200E1;3.158490479E-2;1.758526719E-1;8.166806102E-3;1.788531944E-1
1.244360200E1;-1.598365635E-2;1.563937229E-1;5.118067861E-3;1.572916668E-1
1.245364200E1;5.479425788E-3;1.278037620E-1;2.209721267E-2;1.298156866E-1
1.246365200E1;-1.368277699E-2;1.635793662E-1;9.896997213E-3;1.644487093E-1
1.247366200E1;-2.033515424E-2;8.214987159E-2;2.706676126E-3;8.467258113E-2
1.248367100E1;-1.327405661E-2;1.204701841E-1;-2.309650183E-3;1.212212866E-1
1.249371200E1;2.211972445E-2;1.397811985E-1;2.926531434E-2;1.445147892E-1
1.250372100E1;-3.809460998E-4;6.089524269E-2;-4.019960761E-2;7.296837777E-2
1.251373100E1;-5.628822148E-3;8.230306864E-2;-1.874266505E-2;8.459767278E-2
1.252377200E1;-1.582490444E-2;1.132898033E-1;2.178731024E-2;1.164460992E-1
1.253378100E1;-3.213103473E-2;6.299322367E-2;1.455313504E-2;7.219656059E-2
1.254379100E1;8.662942350E-3;6.808380961E-2;1.266331494E-2;6.979119749E-2
1.255383100E1;-7.364860475E-3;1.299836040E-2;-4.183098078E-3;1.551440789E-2
1.256384100E1;-2.380284548E-2;-6.364226460E-2;7.659852505E-3;6.837826144E-2
1.257385100E1;2.643789321E-2;-4.433300436E-2;-3.683161139E-3;5.174884683E-2
1.258386100E1;9.641473889E-3;1.024432182E-3;-2.305206299E-2;2.500810045E-2
1.259390100E1;-9.196208417E-3;-3.010965228E-2;-2.567103088E-2;4.062220127E-2
1.260391100E1;1.103369594E-2;3.695089459E-2;2.446475029E-2;4.566875370E-2
1.261392000E1;1.631519347E-2;-3.614163995E-3;7.751653790E-3;1.842107098E-2
1.262396100E1;-1.915372431E-2;-6.363875628E-2;7.159915566E-3;6.684325580E-2
1.263397000E1;-1.174413264E-2;-3.729354143E-2;-1.182657838E-2;4.084851087E-2
1.264398000E1;-1.235809028E-2;-4.208358049E-2;2.635223150E-2;5.116825430E-2
1.265402100E1;-1.610527843E-2;-3.489852190E-2;-5.027494490E-2;6.328393879E-2
1.266403000E1;2.566898435E-2;3.572648764E-3;2.175573528E-2;3.383744367E-2
1.267404000E1;-9.729766846E-3;2.962082505E-2;-1.468060434E-2;3.446130850E-2
1.268408000E1;-1.286913693E-2;8.065649271E-3;4.260047436E-2;4.522687032E-2
1.269409000E1;3.004796416E-2;6.330312610E-2;4.316122234E-2;8.229858466E-2
1.270410000E1;3.312418431E-2;4.908269763E-2;2.564588785E-3;5.926972168E-2
1.271411000E1;-1.160175294E-2;3.680822253E-2;-2.419227004E-2;4.554900489E-2
1.272415000E1;2.744507611E-2;1.374002123E-1;4.546210170E-2;1.473053062E-1
1.273416000E1;-1.767817944E-2;1.324604845E-1;3.514761329E-2;1.381797840E-1
1.274416900E1;-4.911661148E-3;1.158450365E-1;-9.997569323E-3;1.163793293E-1
1.275421000E1;-2.000829488E-2;1.348555040E-1;3.274557710E-2;1.402091711E-1
1.276422000E1;1.449407816E-2;2.737783313E-2;1.881166220E-2;3.624227756E-2
1.277422900E1;1.243615061E-2;-1.094130993E-2;6.670503616E-3;1.785681168E-2
1.278427000E1;5.439957082E-3;1.779950917E-2;-1.272237182E-2;2.254494188E-2
1.279427900E1;-5.561579168E-3;-2.291757703E-2;-5.334005535E-2;5.832073391E-2
1.280428900E1;3.677898645E-4;-3.010146618E-2;4.464583039E-2;5.384685420E-2
1.281432900E1;-7.393219471E-3;2.962433338E-2;5.636891305E-2;6.410706031E-2
1.282433900E1;-1.106702507E-2;-6.151855588E-3;-1.175290346E-3;1.271635476E-2
1.283434900E1;7.775919735E-3;-5.405107677E-2;5.156659484E-2;7.510724020E-2
1.284435900E1;7.966831326E-4;2.259130239E-2;1.805269361E-2;2.892924808E-2
1.285439900E1;-2.020359188E-2;5.676476955E-3;-6.272892952E-3;2.190334910E-2
1.286440900E1;2.321286142E-2;1.315974355E-2;-3.427228510E-2;4.343507007E-2
1.287441800E1;1.504810184E-2;5.612157583E-2;2.772106469E-2;6.437805581E-2
1.288445900E1;5.525618792E-3;4.175028920E-2;2.517460227E-2;4.906505590E-2
1.289446900E1;1.466657102E-2;6.315636098E-2;5.400839210E-2;8.438448113E-2
1.290447800E1;1.982410759E-2;6.330604970E-2;3.268944383E-2;7.395438397E-2
1.291451900E1;-3.431438506E-2;-8.693640232E-3;-1.291649938E-3;3.542209426E-2
1.292452800E1;-2.008869410E-2;-6.298620701E-3;6.115018129E-3;2.192308600E-2
1.293453800E1;2.768568903E-2;4.429792106E-2;-5.276527405E-3;5.250376109E-2
1.294454800E1;-9.942605495E-3;-6.147762537E-3;-2.456824601E-2;2.720751918E-2
1.295458800E1;-3.474620193E-2;7.258850455E-2;8.428761363E-3;8.091621321E-2
1.296459800E1;-1.633215040E-2;1.180927062E-1;3.488565803E-2;1.242160840E-1
1.297460800E1;-3.915880322E-3;5.836690664E-2;3.038681030E-2;6.591955818E-2
1.298464800E1;-3.281545132E-2;6.061223745E-2;4.670989752E-2;8.326170609E-2
1.299465800E1;-2.010857463E-2;8.935247183E-2;-2.470565557E-2;9.486088980E-2
1.300466800E1;2.098039448E-2;2.513484120E-2;-1.464318216E-2;3.586586091E-2
1.301470800E1;2.306054145E-2;4.175028920E-2;-4.973056912E-3;4.795421270E-2
1.302471800E1;3.005907387E-2;4.668884754E-2;4.609944820E-3;5.571936825E-2
1.303472700E1;1.816086709E-2;-1.362401247E-3;1.417598963E-2;2.307881957E-2
1.304476800E1;1.417803615E-2;4.878332019E-2;9.801570654E-2;1.103988576E-1
1.305476354E1;1.353659660E-2;8.725507557E-2;-2.845489025E-2;9.277051493E-2
1.306477354E1;2.813417047E-2;1.315857410E-2;-1.377604008E-2;3.397732922E-2
1.307478354E1;-2.875075936E-3;5.596837878E-2;-2.374905109E-2;6.086659932E-2
1.308482354E1;-2.718370557E-2;9.892845690E-2;-1.206982255E-2;1.033028269E-1
1.309483354E1;-1.511973023E-2;3.920324206E-2;7.332408428E-3;4.265283864E-2
1.310484354E1;-1.049429029E-2;3.201701403E-2;3.855303168E-2;5.120112858E-2
1.311488354E1;-4.313958764E-2;3.905238390E-2;-2.858177483E-2;6.483078407E-2
1.312489354E1;-1.920313329E-2;-2.306668103E-2;2.604349852E-3;3.012664501E-2
1.313490354E1;1.890901834E-2;-1.079279065E-2;5.549007654E-3;2.246835086E-2
1.314494354E1;-1.164589942E-2;-1.094189465E-2;-3.781979084E-2;4.105713837E-2
1.315495354E1;3.576449454E-3;-2.995177746E-2;-9.739824057E-2;1.019623324E-1
1.316496254E1;4.721188098E-2;1.335504055E-3;1.306267977E-2;4.900386597E-2
1.317500354E1;1.593775570E-2;6.330663443E-2;1.509049416E-2;6.700347031E-2
1.318501254E1;-3.710643053E-3;3.681231558E-2;6.748622417E-2;7.696301647E-2
1.319502254E1;1.838656962E-2;6.570282340E-2;1.734050274E-2;7.039616453E-2
1.320503254E1;1.850819170E-2;6.091395378E-2;1.971798062E-2;6.664729316E-2
1.321507254E1;-3.374662042E-2;3.666555047E-2;2.177503109E-3;4.987923917E-2
1.322508254E1;-1.461833149E-2;5.358271480E-2;9.673048854E-3;5.637704156E-2
1.323509254E1;8.189317882E-3;2.738718867E-2;-7.099572301E-2;7.653440871E-2
1.324513254E1;-4.588514775E-2;7.004905879E-2;7.011396289E-3;8.403259546E-2
1.325514254E1;-1.825851560E-2;9.654337764E-2;6.720731199E-2;1.190412531E-1
1.326515254E1;8.734863102E-3;1.301824093E-2;7.013735175E-2;7.186807734E-2
1.327519254E1;-1.707094610E-3;-4.925109744E-2;-6.538356543E-3;4.971252234E-2
1.328520254E1;-1.115327150E-2;1.301999509E-2;-4.968496084E-2;5.255959542E-2
1.329521154E1;2.214837581E-2;-1.078109622E-2;-2.999095380E-2;3.881030658E-2
1.330522154E1;1.700955033E-3;8.934545517E-4;6.289615989E-2;6.292549911E-2
1.331526154E1;-5.136486590E-3;5.118886471E-2;1.982089162E-2;5.513212411E-2
1.332527154E1;1.730337292E-2;1.193416715E-3;-1.781705081E-2;2.486520174E-2
1.333528154E1;4.940604866E-3;-4.925168216E-2;3.914418519E-2;6.310629926E-2
1.334532154E1;-3.096100688E-4;5.684078336E-3;4.370969117E-2;4.407881245E-2
1.335533154E1;-2.500678718E-2;-1.108047366E-2;-6.179220557E-2;6.757509135E-2
1.336534154E1;8.532549441E-3;-3.712748051E-2;-4.450666666E-2;5.858410694E-2
1.337538154E1;1.180874437E-2;5.612859249E-2;1.741417766E-2;5.994263026E-2
1.338539154E1;-1.907917231E-2;3.921435177E-2;1.220547795E-2;4.528525028E-2
1.339540154E1;-3.689593077E-4;1.526415646E-2;5.782486975E-2;5.980674013E-2
1.340544154E1;-5.270972550E-3;7.993026853E-2;3.615801215E-2;8.788647690E-2
1.341545154E1;-1.346058279E-2;1.158555615E-1;-6.927313328E-2;1.356556870E-1
1.342546054E1;1.168098271E-2;1.086705029E-1;1.230429590E-2;1.099869049E-1
1.343547054E1;2.657179445E-2;1.303753674E-1;-2.553771436E-2;1.354842114E-1
1.344551054E1;-8.710304797E-3;6.555956662E-2;-3.794784486E-2;7.624936140E-2
1.345552054E1;1.627806365E-2;8.951151609E-2;4.834360957E-2;1.030261688E-1
1.346553054E1;2.586691260E-2;9.205622435E-2;4.841143727E-2;1.071779495E-1
1.347557054E1;1.049312085E-2;4.655026853E-2;-2.814498782E-2;5.540012116E-2
1.348558054E1;-4.380733967E-3;4.161112547E-2;1.206982255E-2;4.354718371E-2
1.349559054E1;1.728144586E-2;9.684743285E-2;-2.827362657E-2;1.023595212E-1
1.350563054E1;-1.326937884E-2;3.442606688E-2;-3.584343195E-2;5.143911070E-2
1.351564054E1;-2.566372186E-2;3.682108641E-2;-1.239843607E-2;4.656329285E-2
1.352565054E1;4.877747297E-3;5.837626219E-2;2.148150086E-2;6.239419272E-2
1.353565954E1;-9.312275648E-3;6.316688597E-2;9.200009108E-3;6.450902362E-2
1.354570054E1;-2.904575139E-2;8.696797729E-2;4.465927899E-2;1.019879206E-1
1.355570954E1;2.458432585E-2;8.247731566E-2;-1.906601608E-2;8.814992709E-2
1.356571954E1;-8.101609647E-3;-2.290295899E-2;-3.881440222E-2;4.579016739E-2
1.357575954E1;1.343660921E-2;-4.430786133E-2;-2.191244066E-2;5.122386258E-2
1.358576954E1;1.503553033E-2;-3.741633296E-3;1.147165239E-2;1.927863586E-2
1.359577954E1;2.033223063E-2;-1.796206176E-2;-2.895950496E-2;3.968234107E-2
1.360581954E1;2.086637378E-2;2.020914674E-2;8.326610506E-2;8.818763756E-2
1.361582954E1;1.198036015E-2;3.936988771E-2;2.331460297E-2;4.729786252E-2
1.362583954E1;-9.210826457E-3;3.296075463E-3;2.071317673E-2;2.290718507E-2
1.363587954E1;-3.108789146E-2;-1.840761960E-2;4.409677684E-2;5.700722044E-2
1.364588954E1;-2.788975686E-2;9.028100967E-4;-1.786850631E-2;3.313513425E-2
1.365589954E1;-4.407280326E-2;-3.262746334E-2;-3.718595266E-2;6.625525207E-2
1.366590854E1;-1.225897998E-2;-1.825734615E-2;6.815339148E-2;7.161353258E-2
1.367594954E1;1.321821570E-2;8.387830853E-3;-4.865818977E-2;5.111454162E-2
1.368595854E1;-1.399881899E-2;1.527351201E-2;1.032442868E-2;2.314823816E-2
1.369596854E1;-1.201690525E-2;3.203981817E-2;3.652229369E-2;5.004831562E-2
1.370600854E1;-2.588562369E-2;7.500223517E-2;-1.416955769E-2;8.059886575E-2
1.371601854E1;-1.638740659E-2;5.359791756E-2;1.403331757E-4;5.604733316E-2
1.372602854E1;2.868468583E-2;3.219243050E-2;4.134332299E-2;5.973637199E-2
1.373606854E1;7.607227564E-3;4.895698249E-2;7.469817996E-3;5.010443321E-2
1.374607854E1;-1.918822289E-2;2.949803352E-2;4.521651864E-2;5.729620788E-2
1.375608854E1;1.283054531E-2;5.135317147E-2;-2.597508609E-2;5.896165033E-2
1.376612854E1;3.518708199E-2;5.629348397E-2;-8.563247323E-2;1.083513154E-1
